run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,canonical_item,item_cat,item_type,congruency,integrated_stimulus,recalled_stimulus,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,slider_context_conf.started,key_resp_context_conf.started,text_context_choice.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,text_context_choice.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,item_cue.stopped,participant,session,delay,group,mode,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,11,11,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_16.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_16.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,11,11,11,,,,,484.41262224991806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4023594999453,484.41262224991806,486.9800789579749,None,493.03714491589926,494.0478825409664,487.9712999999756,487.98015712492634,487.98015712492634,487.98015712492634,0.005611750180833042,490.4697547079995,None,0,,,496.5530596659519,496.56420562497806,497.0617389580002,497.04777237493545,490.96618979098275,490.97677091590595,490.97677091590595,491.0529987498885,493.0371186248958,None,,,494.0591118748998,494.06501287489664,494.06501287489664,494.06501287489664,494.06501287489664,496.55300824996084,None,0,,,497.04909862496424,497.0617389580002,497.0617389580002,497.0617389580002,499.04715224995743,None,,,499.04718662495725,502.0352004999295,,,,,,,,,,490.46921470796224,490.46921470796224,490.46921470796224,2.4947417090879753,492.9698496249039,492.9698496249039,493.04686162492726,496.56420562497806,496.56420562497806,496.56420562497806,496.56420562497806,499.0524513749406,499.0524513749406,499.0524513749406,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,12,12,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_13.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_13.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,12,12,12,,,,,503.055735749891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0503294579685,503.055735749891,506.06384095794056,None,512.1138296659337,513.1144245408941,507.05286566598807,507.06374016590416,507.06374016590416,507.06374016590416,0.009175917133688927,509.5520420409739,None,0,,,515.6190284159966,515.6306285409955,516.1182618748862,516.1134152499726,510.04903558292426,510.0601052499842,510.0601052499842,510.1298226659419,512.1138017498888,None,,,513.1213530829409,513.135950249969,513.135950249969,513.135950249969,513.135950249969,515.618943749927,None,0,,,516.1152939579915,516.1296557498863,516.1296557498863,516.1296557498863,518.1136789158918,None,,,518.1137248328887,521.1142897499958,,,,,,,,,,509.55175574996974,509.55175574996974,509.55175574996974,2.497185542131774,512.0524209999712,512.0524209999712,512.1196374159772,515.6306285409955,515.6306285409955,515.6306285409955,515.6306285409955,518.1194650409743,518.1194650409743,518.1194650409743,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,13,13,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_18.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_18.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,13,13,13,,,,,523.0565178329125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.046257790993,523.0565178329125,525.1359063748969,None,531.1971322079189,532.1976575829322,526.1319975829683,526.1371264579939,526.1371264579939,526.1371264579939,0.0025695422664284706,528.6311066249618,None,0,,,534.6973149999976,534.7139011248946,535.2117349159671,535.1977859579492,529.121330582886,529.1350742909126,529.1350742909126,529.213004790945,531.1970869579818,None,,,532.2056082909694,532.2119729999686,532.2119729999686,532.2119729999686,532.2119729999686,534.6972312500002,None,0,,,535.1993239579024,535.2117349159671,535.2117349159671,535.2117349159671,537.1991761249956,None,,,537.1992848329246,540.1972893748898,,,,,,,,,,528.6351945829811,528.6351945829811,528.6351945829811,2.496151084196754,531.1295835409546,531.1295835409546,531.2034591248957,534.7019508749945,534.7019508749945,534.7019508749945,534.7019508749945,537.2026072079316,537.2026072079316,537.2026072079316,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,14,14,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_20.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_20.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_20.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,14,14,14,,,,,540.2642179579707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.2591029159958,540.2642179579707,544.2191681659315,None,550.2804977908963,551.2684078749735,545.2141504579922,545.2189969999017,545.2189969999017,545.2189969999017,-0.00042262475471943617,547.7022214999888,None,0,,,553.7813772079535,553.7849449159112,554.2978862909367,554.2807964999229,548.2003131249221,548.2104370829184,548.2104370829184,548.2862886659568,550.2804544159444,None,,,551.2763215409359,551.2867320829537,551.2867320829537,551.2867320829537,551.2867320829537,553.7808564999141,None,0,,,554.2846080829622,554.2978862909367,554.2978862909367,554.2978862909367,556.2865787079791,None,,,556.2866237909766,559.2804639579263,,,,,,,,,,547.7138289579889,547.7138289579889,547.7138289579889,2.4869791253004223,550.2026935829781,550.2026935829781,550.2846242079977,553.7849449159112,553.7849449159112,553.7849449159112,553.7849449159112,556.2961406658869,556.2961406658869,556.2961406658869,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,15,15,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_19.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_19.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_19.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,15,15,15,,,,,561.1057563329814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.093424832914,561.1057563329814,563.2971177499276,None,569.353321832954,570.3526590829715,564.2866389999399,564.2966382909799,564.2966382909799,564.2966382909799,0.00209033431019634,566.7850933748996,None,0,,,572.8805599579355,572.8841000408866,573.3843917079503,573.3685702079674,567.2818782499526,567.2923039159505,567.2923039159505,567.3691343329847,569.353294624947,None,,,570.3600184579846,570.3970529159997,570.3970529159997,570.3970529159997,570.3970529159997,572.8804795829346,None,0,,,573.3701021249872,573.3843917079503,573.3843917079503,573.3843917079503,575.3711156249046,None,,,575.3712335829623,578.3640914158896,,,,,,,,,,566.7847772908863,566.7847772908863,566.7847772908863,2.490212792297825,569.2860178329283,569.2860178329283,569.3629981249105,,,,,575.3793051659595,575.3793051659595,575.3793051659595,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,16,16,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,stimuli/integrated/ocean_b_undersea_animal_20.jpg,stimuli/recalled/recalled_ocean_b_undersea_animal_20.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,16,16,16,,,,,579.9941097908886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9805300409207,579.9941097908886,582.3802126249066,None,588.4365868329769,589.435617540963,583.3703849159647,583.3801748749102,583.3801748749102,583.3801748749102,0.00560704234521836,585.8688936659601,None,0,,,591.936420999933,591.9520232499344,592.4583622079808,592.4470888749929,586.3673184579238,586.3792814998887,586.3792814998887,586.4528403329896,588.4365598749137,None,,,589.4424547499511,589.452366124955,589.452366124955,589.452366124955,589.452366124955,591.9363713329658,None,0,,,592.4481844999827,592.4583622079808,592.4583622079808,592.4583622079808,594.4465074159671,None,,,594.4465399999171,597.4472965829773,,,,,,,,,,585.8685466249008,585.8685466249008,585.8685466249008,2.4940088343573734,588.3688021659618,588.3688021659618,588.446229166002,591.9463671249105,591.9463671249105,591.9463671249105,591.9463671249105,594.452802499989,594.452802499989,594.452802499989,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,17,17,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_15.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_15.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_15.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,17,17,17,,,,,598.5703691659728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5582845829194,598.5703691659728,601.4634319999022,None,607.5131171658868,608.5132950409316,602.4536877908977,602.4623654579045,602.4623654579045,602.4623654579045,-0.00087191560305655,604.9466097499244,None,0,,,611.013761082897,611.0295928328997,611.5193539999891,611.5138849999057,605.4484032909386,605.4594955409411,605.4594955409411,605.5290110829519,607.5130875828909,None,,,608.5136897909688,608.5300634159939,608.5300634159939,608.5300634159939,608.5300634159939,611.0136912909802,None,0,,,611.515510499943,611.5347342909081,611.5347342909081,611.5347342909081,613.519160249969,None,,,613.5192313329317,616.5137449998874,,,,,,,,,,604.9536569999764,604.9536569999764,604.9536569999764,2.491682000341825,607.4521629159572,607.4521629159572,607.5194098328939,611.0178937909659,611.0178937909659,611.0178937909659,611.0178937909659,613.5289634999353,613.5289634999353,613.5289634999353,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,18,18,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_4.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_4.jpg,stimuli/recalled/recalled_jungle_a_jungle_object_4.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,18,18,18,,,,,618.503295707982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4836502079852,618.503295707982,620.5353113749297,None,626.5961992909433,627.5969379579183,621.5312745409319,621.5368217909709,621.5368217909709,621.5368217909709,0.0022573753958567977,624.029716665973,None,0,,,630.1016291659325,630.1127106249332,630.6005490829702,630.5962242499227,624.5192511659116,624.546727040899,624.546727040899,624.6122185828863,626.5961730409181,None,,,627.6044961659936,627.6178988328902,627.6178988328902,627.6178988328902,627.6178988328902,630.1015627499437,None,0,,,630.5974331249017,630.6127828749595,630.6127828749595,630.6127828749595,632.5960490409052,None,,,632.5961014159257,635.5959556659218,,,,,,,,,,624.0338641658891,624.0338641658891,624.0338641658891,2.494787959381938,626.5455832500011,626.5455832500011,626.602441915893,630.1127106249332,630.1127106249332,630.1127106249332,630.1127106249332,632.601489832974,632.601489832974,632.601489832974,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,19,19,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_19.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_19.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_19.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,19,19,19,,,,,637.7138804999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.7008427499095,637.7138804999413,639.6187877909979,None,645.6688565409277,646.6797690409003,640.614798540948,640.6212699159514,640.6212699159514,640.6212699159514,0.00026091746985912323,643.1135283329058,None,0,,,649.1801770409802,649.1838515409036,649.6797433329048,649.6677379159955,643.6037690408994,643.6182132909307,643.6182132909307,643.6856909579365,645.668826707988,None,,,646.6871734579327,646.6934927079128,646.6934927079128,646.6934927079128,646.6934927079128,649.1800990409683,None,0,,,649.6690954999067,649.6923483329592,649.6923483329592,649.6923483329592,651.6793693329673,None,,,651.6794024578994,654.6796267079189,,,,,,,,,,643.117015415919,643.117015415919,643.117015415919,2.4985369594069198,645.6120032909093,645.6120032909093,645.679176082951,649.1838515409036,649.1838515409036,649.1838515409036,649.1838515409036,651.6852864999091,651.6852864999091,651.6852864999091,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,654.6947337499587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.6900058329338,654.6902392079355,654.690637749969,654.6947337499587,654.6947337499587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
